ipv6卫视,#genre#
茶频道,http://121.29.169.225:8888/rtp/239.253.93.212:6390
茶频道,http://121.29.215.204:7777/rtp/239.253.93.212:6390
茶频道,http://121.29.215.204:8888/rtp/239.253.93.212:6390
河南文物宝库,http://121.29.133.109:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.107:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.107:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.223:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.223:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.225:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.225:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.215.204:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.215.204:8888/rtp/239.253.93.180:6437
河南梨园频道,http://121.29.133.109:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.107:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.107:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.223:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.223:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.225:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.225:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.215.204:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.215.204:8888/rtp/239.253.93.133:6441
河南武术世界,http://121.29.133.109:8888/rtp/239.253.93.46:6434
河南武术世界,http://121.29.169.107:7777/rtp/239.253.93.46:6434
河南武术世界,http://121.29.169.107:8888/rtp/239.253.93.46:6434
河南武术世界,http://121.29.169.223:7777/rtp/239.253.93.46:6434
河南武术世界,http://121.29.169.223:8888/rtp/239.253.93.46:6434
河南武术世界,http://121.29.169.225:7777/rtp/239.253.93.46:6434
河南武术世界,http://121.29.169.225:8888/rtp/239.253.93.46:6434
河南武术世界,http://121.29.215.204:7777/rtp/239.253.93.46:6434
河南武术世界,http://121.29.215.204:8888/rtp/239.253.93.46:6434
羽毛球专区,http://121.29.133.109:8888/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.169.107:7777/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.169.107:8888/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.169.223:7777/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.169.223:8888/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.169.225:7777/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.169.225:8888/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.215.204:7777/rtp/239.253.93.202:6380
羽毛球专区,http://121.29.215.204:8888/rtp/239.253.93.202:6380

「电信」央视高清,#genre#
CCTV-1综合,http://116.234.8.87:4022/rtp/239.45.3.145:5140
CCTV-1综合,http://222.67.24.171:1688/rtp/239.45.3.145:5140
CCTV-1综合,http://218.1.137.248:4022/rtp/239.45.3.145:5140
CCTV-2财经,http://116.234.8.87:4022/rtp/239.45.3.208:5140
CCTV-2财经,http://222.67.24.171:1688/rtp/239.45.3.208:5140
CCTV-2财经,http://218.1.137.248:4022/rtp/239.45.3.208:5140
CCTV-3综艺,http://116.234.8.87:4022/rtp/239.45.1.68:5140
CCTV-3综艺,http://222.67.24.171:1688/rtp/239.45.1.68:5140
CCTV-3综艺,http://218.1.137.248:4022/rtp/239.45.1.68:5140
CCTV-4中文国际,http://116.234.8.87:4022/rtp/239.45.0.2:5140
CCTV-4中文国际,http://222.67.24.171:1688/rtp/239.45.0.2:5140
CCTV-4中文国际,http://218.1.137.248:4022/rtp/239.45.0.2:5140
CCTV-5体育,http://116.234.8.87:4022/rtp/239.45.1.69:5140
CCTV-5体育,http://222.67.24.171:1688/rtp/239.45.1.69:5140
CCTV-5体育,http://218.1.137.248:4022/rtp/239.45.1.69:5140
CCTV-6电影,http://116.234.8.87:4022/rtp/239.45.1.70:5140
CCTV-6电影,http://222.67.24.171:1688/rtp/239.45.1.70:5140
CCTV-6电影,http://218.1.137.248:4022/rtp/239.45.1.70:5140
CCTV-7国防军事,http://116.234.8.87:4022/rtp/239.45.3.56:5140
CCTV-7国防军事,http://222.67.24.171:1688/rtp/239.45.3.56:5140
CCTV-7国防军事,http://218.1.137.248:4022/rtp/239.45.3.56:5140
CCTV-8电视剧,http://116.234.8.87:4022/rtp/239.45.1.71:5140
CCTV-8电视剧,http://222.67.24.171:1688/rtp/239.45.1.71:5140
CCTV-8电视剧,http://218.1.137.248:4022/rtp/239.45.1.71:5140
CCTV-9纪录,http://116.234.8.87:4022/rtp/239.45.3.4:5140
CCTV-9纪录,http://222.67.24.171:1688/rtp/239.45.3.4:5140
CCTV-9纪录,http://218.1.137.248:4022/rtp/239.45.3.4:5140
CCTV-10科教,http://116.234.8.87:4022/rtp/239.45.3.8:5140
CCTV-10科教,http://222.67.24.171:1688/rtp/239.45.3.8:5140
CCTV-10科教,http://218.1.137.248:4022/rtp/239.45.3.8:5140
CCTV-11戏曲,http://116.234.8.87:4022/rtp/239.45.1.196:5140
CCTV-11戏曲,http://222.67.24.171:1688/rtp/239.45.1.196:5140
CCTV-11戏曲,http://218.1.137.248:4022/rtp/239.45.1.196:5140
CCTV-12社会与法,http://116.234.8.87:4022/rtp/239.45.3.10:5140
CCTV-12社会与法,http://222.67.24.171:1688/rtp/239.45.3.10:5140
CCTV-12社会与法,http://218.1.137.248:4022/rtp/239.45.3.10:5140
CCTV-13新闻,http://116.234.8.87:4022/rtp/239.45.1.198:5140
CCTV-13新闻,http://222.67.24.171:1688/rtp/239.45.1.198:5140
CCTV-13新闻,http://218.1.137.248:4022/rtp/239.45.1.198:5140
CCTV-14少儿,http://116.234.8.87:4022/rtp/239.45.3.23:5140
CCTV-14少儿,http://222.67.24.171:1688/rtp/239.45.3.23:5140
CCTV-14少儿,http://218.1.137.248:4022/rtp/239.45.3.23:5140
CCTV-15音乐,http://116.234.8.87:4022/rtp/239.45.1.200:5140
CCTV-15音乐,http://222.67.24.171:1688/rtp/239.45.1.200:5140
CCTV-15音乐,http://218.1.137.248:4022/rtp/239.45.1.200:5140
CCTV-17农业农村,http://116.234.8.87:4022/rtp/239.45.3.52:5140
CCTV-17农业农村,http://222.67.24.171:1688/rtp/239.45.3.52:5140
CCTV-17农业农村,http://218.1.137.248:4022/rtp/239.45.3.52:5140
「电信」卫视高清,#genre#
东方卫视,http://116.234.8.87:4022/rtp/239.45.3.146:5140
东方卫视,http://222.67.24.171:1688/rtp/239.45.3.146:5140
东方卫视,http://218.1.137.248:4022/rtp/239.45.3.146:5140
北京卫视,http://116.234.8.87:4022/rtp/239.45.3.229:5140
北京卫视,http://222.67.24.171:1688/rtp/239.45.3.229:5140
北京卫视,http://218.1.137.248:4022/rtp/239.45.3.229:5140
江苏卫视,http://116.234.8.87:4022/rtp/239.45.3.177:5140
江苏卫视,http://222.67.24.171:1688/rtp/239.45.3.177:5140
江苏卫视,http://218.1.137.248:4022/rtp/239.45.3.177:5140
浙江卫视,http://116.234.8.87:4022/rtp/239.45.3.178:5140
浙江卫视,http://222.67.24.171:1688/rtp/239.45.3.178:5140
浙江卫视,http://218.1.137.248:4022/rtp/239.45.3.178:5140
湖北卫视,http://116.234.8.87:4022/rtp/239.45.3.239:5140
湖北卫视,http://222.67.24.171:1688/rtp/239.45.3.239:5140
湖北卫视,http://218.1.137.248:4022/rtp/239.45.3.239:5140
湖南卫视,http://116.234.8.87:4022/rtp/239.45.3.228:5140
湖南卫视,http://222.67.24.171:1688/rtp/239.45.3.228:5140
湖南卫视,http://218.1.137.248:4022/rtp/239.45.3.228:5140
天津卫视,http://116.234.8.87:4022/rtp/239.45.1.124:5140
天津卫视,http://222.67.24.171:1688/rtp/239.45.1.124:5140
天津卫视,http://218.1.137.248:4022/rtp/239.45.1.124:5140
安徽卫视,http://116.234.8.87:4022/rtp/239.45.1.120:5140
安徽卫视,http://222.67.24.171:1688/rtp/239.45.1.120:5140
安徽卫视,http://218.1.137.248:4022/rtp/239.45.1.120:5140
山东卫视,http://116.234.8.87:4022/rtp/239.45.3.238:5140
山东卫视,http://222.67.24.171:1688/rtp/239.45.3.238:5140
山东卫视,http://218.1.137.248:4022/rtp/239.45.3.238:5140
广东卫视,http://116.234.8.87:4022/rtp/239.45.3.230:5140
广东卫视,http://222.67.24.171:1688/rtp/239.45.3.230:5140
广东卫视,http://218.1.137.248:4022/rtp/239.45.3.230:5140
东南卫视,http://116.234.8.87:4022/rtp/239.45.1.121:5140
东南卫视,http://222.67.24.171:1688/rtp/239.45.1.121:5140
东南卫视,http://218.1.137.248:4022/rtp/239.45.1.121:5140
广西卫视,http://116.234.8.87:4022/rtp/239.45.0.5:5140
广西卫视,http://222.67.24.171:1688/rtp/239.45.0.5:5140
广西卫视,http://218.1.137.248:4022/rtp/239.45.0.5:5140
江西卫视,http://116.234.8.87:4022/rtp/239.45.1.122:5140
江西卫视,http://222.67.24.171:1688/rtp/239.45.1.122:5140
江西卫视,http://218.1.137.248:4022/rtp/239.45.1.122:5140
河北卫视,http://116.234.8.87:4022/rtp/239.45.1.44:5140
河北卫视,http://222.67.24.171:1688/rtp/239.45.1.44:5140
河北卫视,http://218.1.137.248:4022/rtp/239.45.1.44:5140
河南卫视,http://116.234.8.87:4022/rtp/239.45.0.3:5140
河南卫视,http://116.234.8.87:4022/rtp/239.45.0.3:5140
河南卫视,http://222.67.24.171:1688/rtp/239.45.0.3:5140
河南卫视,http://222.67.24.171:1688/rtp/239.45.0.3:5140
河南卫视,http://218.1.137.248:4022/rtp/239.45.0.3:5140
河南卫视,http://218.1.137.248:4022/rtp/239.45.0.3:5140
海南卫视,http://116.234.8.87:4022/rtp/239.45.1.81:5140
海南卫视,http://222.67.24.171:1688/rtp/239.45.1.81:5140
海南卫视,http://218.1.137.248:4022/rtp/239.45.1.81:5140
深圳卫视,http://116.234.8.87:4022/rtp/239.45.3.231:5140
深圳卫视,http://222.67.24.171:1688/rtp/239.45.3.231:5140
深圳卫视,http://218.1.137.248:4022/rtp/239.45.3.231:5140
四川卫视,http://116.234.8.87:4022/rtp/239.45.1.83:5140
四川卫视,http://222.67.24.171:1688/rtp/239.45.1.83:5140
四川卫视,http://218.1.137.248:4022/rtp/239.45.1.83:5140
重庆卫视,http://116.234.8.87:4022/rtp/239.45.1.84:5140
重庆卫视,http://222.67.24.171:1688/rtp/239.45.1.84:5140
重庆卫视,http://218.1.137.248:4022/rtp/239.45.1.84:5140
云南卫视,http://116.234.8.87:4022/rtp/239.45.0.4:5140
云南卫视,http://116.234.8.87:4022/rtp/239.45.0.4:5140
云南卫视,http://222.67.24.171:1688/rtp/239.45.0.4:5140
云南卫视,http://222.67.24.171:1688/rtp/239.45.0.4:5140
云南卫视,http://218.1.137.248:4022/rtp/239.45.0.4:5140
云南卫视,http://218.1.137.248:4022/rtp/239.45.0.4:5140
贵州卫视,http://116.234.8.87:4022/rtp/239.45.1.80:5140
贵州卫视,http://222.67.24.171:1688/rtp/239.45.1.80:5140
贵州卫视,http://218.1.137.248:4022/rtp/239.45.1.80:5140
吉林卫视,http://116.234.8.87:4022/rtp/239.45.0.6:5140
吉林卫视,http://222.67.24.171:1688/rtp/239.45.0.6:5140
吉林卫视,http://218.1.137.248:4022/rtp/239.45.0.6:5140
辽宁卫视,http://116.234.8.87:4022/rtp/239.45.1.123:5140
辽宁卫视,http://222.67.24.171:1688/rtp/239.45.1.123:5140
辽宁卫视,http://218.1.137.248:4022/rtp/239.45.1.123:5140
黑龙江卫视,http://116.234.8.87:4022/rtp/239.45.3.232:5140
黑龙江卫视,http://222.67.24.171:1688/rtp/239.45.3.232:5140
黑龙江卫视,http://218.1.137.248:4022/rtp/239.45.3.232:5140
山西卫视,http://116.234.8.87:4022/rtp/239.45.1.229:5140
山西卫视,http://222.67.24.171:1688/rtp/239.45.1.229:5140
山西卫视,http://218.1.137.248:4022/rtp/239.45.1.229:5140
青海卫视,http://116.234.8.87:4022/rtp/239.45.1.230:5140
青海卫视,http://222.67.24.171:1688/rtp/239.45.1.230:5140
青海卫视,http://218.1.137.248:4022/rtp/239.45.1.230:5140
西藏卫视,http://116.234.8.87:4022/rtp/239.45.1.231:5140
西藏卫视,http://222.67.24.171:1688/rtp/239.45.1.231:5140
西藏卫视,http://218.1.137.248:4022/rtp/239.45.1.231:5140
宁夏卫视,http://116.234.8.87:4022/rtp/239.45.1.213:5140
宁夏卫视,http://222.67.24.171:1688/rtp/239.45.1.213:5140
宁夏卫视,http://218.1.137.248:4022/rtp/239.45.1.213:5140
陕西卫视,http://116.234.8.87:4022/rtp/239.45.1.232:5140
陕西卫视,http://222.67.24.171:1688/rtp/239.45.1.232:5140
陕西卫视,http://218.1.137.248:4022/rtp/239.45.1.232:5140
甘肃卫视,http://116.234.8.87:4022/rtp/239.45.1.234:5140
甘肃卫视,http://222.67.24.171:1688/rtp/239.45.1.234:5140
甘肃卫视,http://218.1.137.248:4022/rtp/239.45.1.234:5140
内蒙古卫视,http://116.234.8.87:4022/rtp/239.45.1.238:5140
内蒙古卫视,http://222.67.24.171:1688/rtp/239.45.1.238:5140
内蒙古卫视,http://218.1.137.248:4022/rtp/239.45.1.238:5140
新疆卫视,http://116.234.8.87:4022/rtp/239.45.1.116:5140
新疆卫视,http://222.67.24.171:1688/rtp/239.45.1.116:5140
新疆卫视,http://218.1.137.248:4022/rtp/239.45.1.116:5140
兵团卫视,http://116.234.8.87:4022/rtp/239.45.1.117:5140
兵团卫视,http://222.67.24.171:1688/rtp/239.45.1.117:5140
兵团卫视,http://218.1.137.248:4022/rtp/239.45.1.117:5140
三沙卫视,http://116.234.8.87:4022/rtp/239.45.1.82:5140
三沙卫视,http://222.67.24.171:1688/rtp/239.45.1.82:5140
三沙卫视,http://218.1.137.248:4022/rtp/239.45.1.82:5140
「电信」付费数字,#genre#
都市剧场,http://116.234.8.87:4022/rtp/239.45.3.136:5140
都市剧场,http://222.67.24.171:1688/rtp/239.45.3.136:5140
都市剧场,http://218.1.137.248:4022/rtp/239.45.3.136:5140
欢笑剧场,http://116.234.8.87:4022/rtp/239.45.3.196:5140
欢笑剧场,http://222.67.24.171:1688/rtp/239.45.3.196:5140
欢笑剧场,http://218.1.137.248:4022/rtp/239.45.3.196:5140
欢笑剧场4K,http://116.234.8.87:4022/rtp/239.45.1.4:5140
欢笑剧场4K,http://222.67.24.171:1688/rtp/239.45.1.4:5140
欢笑剧场4K,http://218.1.137.248:4022/rtp/239.45.1.4:5140
东方影视,http://116.234.8.87:4022/rtp/239.45.3.237:5140
东方影视,http://222.67.24.171:1688/rtp/239.45.3.237:5140
东方影视,http://218.1.137.248:4022/rtp/239.45.3.237:5140
法治天地,http://116.234.8.87:4022/rtp/239.45.1.46:5140
法治天地,http://222.67.24.171:1688/rtp/239.45.1.46:5140
法治天地,http://218.1.137.248:4022/rtp/239.45.1.46:5140
金色学堂,http://116.234.8.87:4022/rtp/239.45.0.9:5140
金色学堂,http://222.67.24.171:1688/rtp/239.45.0.9:5140
金色学堂,http://218.1.137.248:4022/rtp/239.45.0.9:5140
生活时尚,http://116.234.8.87:4022/rtp/239.45.3.132:5140
生活时尚,http://222.67.24.171:1688/rtp/239.45.3.132:5140
生活时尚,http://218.1.137.248:4022/rtp/239.45.3.132:5140
第一财经,http://116.234.8.87:4022/rtp/239.45.3.211:5140
第一财经,http://222.67.24.171:1688/rtp/239.45.3.211:5140
第一财经,http://218.1.137.248:4022/rtp/239.45.3.211:5140
东方财经,http://116.234.8.87:4022/rtp/239.45.0.17:5140
东方财经,http://222.67.24.171:1688/rtp/239.45.0.17:5140
东方财经,http://218.1.137.248:4022/rtp/239.45.0.17:5140
五星体育,http://116.234.8.87:4022/rtp/239.45.3.210:5140
五星体育,http://222.67.24.171:1688/rtp/239.45.3.210:5140
五星体育,http://218.1.137.248:4022/rtp/239.45.3.210:5140
金鹰纪实,http://116.234.8.87:4022/rtp/239.45.1.45:5140
金鹰纪实,http://222.67.24.171:1688/rtp/239.45.1.45:5140
金鹰纪实,http://218.1.137.248:4022/rtp/239.45.1.45:5140
北京纪实科教,http://116.234.8.87:4022/rtp/239.45.1.14:5140
北京纪实科教,http://222.67.24.171:1688/rtp/239.45.1.14:5140
北京纪实科教,http://218.1.137.248:4022/rtp/239.45.1.14:5140
乐游纪实,http://116.234.8.87:4022/rtp/239.45.3.135:5140
乐游纪实,http://222.67.24.171:1688/rtp/239.45.3.135:5140
乐游纪实,http://218.1.137.248:4022/rtp/239.45.3.135:5140
百事通科教,http://116.234.8.87:4022/rtp/239.45.1.29:5140
百事通科教,http://222.67.24.171:1688/rtp/239.45.1.29:5140
百事通科教,http://218.1.137.248:4022/rtp/239.45.1.29:5140
「电信」付费数字,#genre#
金鹰卡通,http://116.234.8.87:4022/rtp/239.45.0.38:5140
金鹰卡通,http://222.67.24.171:1688/rtp/239.45.0.38:5140
金鹰卡通,http://218.1.137.248:4022/rtp/239.45.0.38:5140
动漫秀场,http://116.234.8.87:4022/rtp/239.45.3.134:5140
动漫秀场,http://222.67.24.171:1688/rtp/239.45.3.134:5140
动漫秀场,http://218.1.137.248:4022/rtp/239.45.3.134:5140
哈哈炫动,http://116.234.8.87:4022/rtp/239.45.1.55:5140
哈哈炫动,http://222.67.24.171:1688/rtp/239.45.1.55:5140
哈哈炫动,http://218.1.137.248:4022/rtp/239.45.1.55:5140
卡酷少儿,http://116.234.8.87:4022/rtp/239.45.0.8:5140
卡酷少儿,http://222.67.24.171:1688/rtp/239.45.0.8:5140
卡酷少儿,http://218.1.137.248:4022/rtp/239.45.0.8:5140
嘉佳卡通,http://116.234.8.87:4022/rtp/239.45.1.48:5140
嘉佳卡通,http://222.67.24.171:1688/rtp/239.45.1.48:5140
嘉佳卡通,http://218.1.137.248:4022/rtp/239.45.1.48:5140

_0320,#genre#
色戒,https://vip.dytt-cinema.com/20250326/17763_409a410d/index.m3u8
人间中毒,https://sd4.taopianplay1.com:43333/c56b1bc09da3/HD/2023-04-13/1/bcc13b518509/254e786492f5/playlist.m3u8
方子传 ,https://sd1.taopianplay1.com:43333/c56b1bc09da3/HD/2022-09-17/1/a5b67861aac5/acae9614fd3d/playlist.m3u8
后宫：帝王之妾,https://hd.lz-cdn15.com/20220916/141_cd51d74b/index.m3u8
霜花店,https://sd4.taopianplay1.com:43333/c56b1bc09da3/HD/2023-02-09/1/ae62eff5f13c/0eeafbca93f2/playlist.m3u8
娜塔莉 ,https://v3.dious.cc/20220330/i1pMjtrN/index.m3u8
XY MIX ᴴᴰ,http://line.premiumpowers.net:80/play/live.php?mac=00:1A:79:BF:E8:80&stream=773975&extension=ts&play_token=VFnUEDgvPl
Gay,http://cdn.adultiptv.net/gay.m3u8


